name, place_id, plus_code, formatted_address, formatted_phone_number, opening_hours, geometry, website, photos, price_level, rating, types, reviews, user_ratings_total
"China Town Restaurant","ChIJ0Ys_4MQOlVQRzgnwxzEfy1s", "84QVF6R2+36", "4021 SW 117th Ave suite E, Beaverton, OR 97005, USA", "(503) 641-4153", "[Monday: 10:30 AM – 9:00 PM, Tuesday: Closed, Wednesday: 10:30 AM – 9:00 PM, Thursday: 10:30 AM – 9:00 PM, Friday: 10:30 AM – 9:30 PM, Saturday: 10:30 AM – 9:30 PM, Sunday: 10:30 AM – 9:00 PM]", "Location(lat: 45.4902495, lng: -122.7994614)", "http://www.chinatownbeaverton.com/", "[https://maps.googleapis.com/maps/api/place/photo?maxwidth=1000&photo_reference=Aap_uEDQnX9EXA5ROiIgT3TmYnMTjnJPnSY2McyuUkFK6bJrV_l9TntR9zWK6dICNedrTHoaXCFGJGTSq3-DP6-OEMSSTPi2KueRx0WzsMxBrqNfr-3rj9147RtR0HHQFi96UgSyLD4LAGlMiC_-FvEY6poILOTxg5TLm0ebggeegQv0y9c4&key=AIzaSyCWQrVaDnzwwyauY9Foy_Ur6Y43u0Zgw70
, https://maps.googleapis.com/maps/api/place/photo?maxwidth=1000&photo_reference=Aap_uEAqb2Cu8O3l22TIPpbEQchjZ6fS72ADevrQSoFopegxZtwHJQHQoKySjlejYe_WH43unPJfZBso6KsMS01Qd32ddvWNYhE1Yzz3YJ9HrOOXd-0LxcV6Mdrkpu8W0R6u3w0NPca69K8H9r2IER7jlxSpARboQB73CBBc1wJlzernQXrc&key=AIzaSyCWQrVaDnzwwyauY9Foy_Ur6Y43u0Zgw70
, https://maps.googleapis.com/maps/api/place/photo?maxwidth=1000&photo_reference=Aap_uEDhH0yXpCBZEzxAA0mJ5Xs2xP-koyvhod2fnR04xYYvKqDNX15qiL8SxRZ0QEgE7grJNq2_7kHdlpXDiSbUHQT77QI21oT9RInTfiJeq_xmJhe1aKqSHDxAdI814xZv_LLOKRWU8mNCw9-CwDqxfHPlYxJCe20uxwNjae7zoGklAiEX&key=AIzaSyCWQrVaDnzwwyauY9Foy_Ur6Y43u0Zgw70
, https://maps.googleapis.com/maps/api/place/photo?maxwidth=1000&photo_reference=Aap_uEAGAYSdTs9gfRcBKDTOjfjg8gFXD_RCX9H9plbisxERf4Xa3Owl3tpa5bw4_4JGEQ3FbdFLguGuT-JDaWG_dLqmaHRTVInGwrF5qvRCL5nivW6P8RImfT5lkgguNzM1lJwCqJ-kjgQVerdjpznjUnRhkz8E9q1mQYJxtmeYYLXNcSE2&key=AIzaSyCWQrVaDnzwwyauY9Foy_Ur6Y43u0Zgw70
, https://maps.googleapis.com/maps/api/place/photo?maxwidth=1000&photo_reference=Aap_uEC7ScEbZaN-x2HMfKpb8WZO2THBQ4pFgCznOOhRCG8g4XO-OduHZdDXd2LZ5Bt30W07xpch9H3E3OmlzgqIsCTNo3fVv_xjvjwOpffWXRYkl25vUdYnsOv0CL4k3tV8fXfeJV4gz8LONnFlrkae7DJCoUCoTEjdreMUZUWmHcLr03bE&key=AIzaSyCWQrVaDnzwwyauY9Foy_Ur6Y43u0Zgw70
, https://maps.googleapis.com/maps/api/place/photo?maxwidth=1000&photo_reference=Aap_uECewyftJe4OnUhuCMF1l5IqevhNkN47Vh-yUgP2ntQF9-svhF7PDrW0XpUfWIEYMSVpKJLSAs1RlDAo4lq1PEamOr8CqCd8j_SgRJiyuYkzGtspAt9xVRYMNskVHGGl3zTgqVJFtgMHLyLgTUt7TjckWlbdV5fJ_OUsNIXvylVbanUD&key=AIzaSyCWQrVaDnzwwyauY9Foy_Ur6Y43u0Zgw70
, https://maps.googleapis.com/maps/api/place/photo?maxwidth=1000&photo_reference=Aap_uECnLwtx-gc2tRe8jckKAylszR6nobh3xFYXTCQDvCLvuB9Yjh7qWcc0-lChZ78GFqVl5tK0_m223aX4clkeL30jxTQiAqMtnT-MiWhzWCcR-nNDpD6uJD1uJipKnTDusOmhz5hDQzROm5q_FuhH-SHCUlUJKYxGPLXAnqmmRPdVaf5J&key=AIzaSyCWQrVaDnzwwyauY9Foy_Ur6Y43u0Zgw70
, https://maps.googleapis.com/maps/api/place/photo?maxwidth=1000&photo_reference=Aap_uEC7AQzhd7BXbbuDHmP_d7kceaIzVnU3HgIVb7GwtbkucEfH81jbSW8xyrFAL4S2JZhPuOxP1gvHmo-A96h8aH9fhOwVje7tChyupa3LTkxpv8ZOlSBlpu9ujLV6EQha-EBH-ABn0-snuTvgy9GIiAUIBHh9vzWmrFih5ixopfRFaUv0&key=AIzaSyCWQrVaDnzwwyauY9Foy_Ur6Y43u0Zgw70
, https://maps.googleapis.com/maps/api/place/photo?maxwidth=1000&photo_reference=Aap_uECGi8o9HFgLG8HG51fPBi9Z3jR148A_Y0Qdco1u6t7ql6nMAlBf4X0KmYC65AdW13qhDcyphOqY0eGq3uaffCtlqjilesmyILs4Xqpg1gk0Ufm9CYd1xcG0Qtjx6sqTD39u8Dt46aDOx-GW9HI_gY65fIEDimcUG4F7X2rc22n-3QhM&key=AIzaSyCWQrVaDnzwwyauY9Foy_Ur6Y43u0Zgw70
, https://maps.googleapis.com/maps/api/place/photo?maxwidth=1000&photo_reference=Aap_uEAKvdRmCFVAj-QHNk71poZLNMT-CVihi39ErCRsEOSDz1JLoh8PFK0M4XnXrrwoD3_Yzbmse4qOgsZNoRHKhx4u5Ka-s1aQbnfi8nOvWpZAkq0dHgNTAbOW2qvqO29wr1UsyrrlCX7zbzcsFUOm_JuoTFVKwa77H5_Qh_mqa13Pl4VK&key=AIzaSyCWQrVaDnzwwyauY9Foy_Ur6Y43u0Zgw70
]", "moderate", "4", "[restaurant, food, point_of_interest, establishment]", "[(author_name: Dave Chen, rating: 4, relative_time_description: a year ago, time: 1604717368, author_url: https://www.google.com/maps/contrib/104610332017888834097/reviews, language: en, profile_photo_url: https://lh3.googleusercontent.com/a-/AOh14Gh-ZfYlAhluvByVrHKMczNAqWL2_nwIgoVquxNXKA=s128-c0x00000000-cc-rp-mo-ba4, text: new location:   really upping their game.  roomy.  dim sum was great.  the veg done really well.  the pork belly was crispy and generous.

......

old location:  go if you need dim sum, your beaverton choices are limited.

the dumplings look and taste like every item is bought and steamed, hard to imagine any of the dim sum items hand made in the kitchen.

if it feels effortless, it is because no effort is made. could you clean the carpet?

dinners are better, they do have a kitchen and know how to cook.

they are moving to a new location; one hopes it’s a new start.)
, (author_name: Julia L., rating: 3, relative_time_description: 2 months ago, time: 1631482032, author_url: https://www.google.com/maps/contrib/112894576513953485979/reviews, language: en, profile_photo_url: https://lh3.googleusercontent.com/a-/AOh14Gjl0dR0t_lIopq8rVFxCd8Fb-HSr0U7N59ESYqKNg=s128-c0x00000000-cc-rp-mo-ba3, text: Food was good, but the server taking our order was really not awesome. Really snippy, kept getting it wrong and when we would try to explain what we wanted or just double check that she got what we were saying, she would snap, "I KNOW!" It just left a bad taste. Also, we understand having to raise prices during these times, but everything was separate- rice wasn't even included with an entree, and if you wanted tea it was extra. I personally won't go back, which is too bad since we used to love coming here as a family before.)
